scorer,movement,movement,movement,movement,movement,movement
individuals,individual_0,individual_0,individual_0,individual_0,individual_0,individual_0
bodyparts,H,H,H,T,T,T
coords,x,y,likelihood,x,y,likelihood
1882,,,0.990228533744812,,,0.952569842338562
1883,920.77783203125,772.810546875,0.9918366074562073,928.3795166015625,756.5026245117188,0.9608211517333984
1884,920.7875366210938,772.521240234375,0.9842616319656372,924.9308471679688,755.88232421875,0.9588820338249207
1885,916.9144897460938,772.2442626953125,0.9774565100669861,924.6034545898438,755.732666015625,0.9615495204925537
1886,916.60693359375,768.9154052734375,0.9877375960350037,920.7825927734375,752.326904296875,0.9702935218811035
1887,,,,,,
1888,,,0.9908918738365173,,,0.9532243013381958
1889,909.0197143554688,764.7650756835938,0.9789004921913147,916.916259765625,748.46044921875,0.976318359375
1890,908.8208618164062,764.4797973632812,0.9851160049438477,916.2702026367188,747.8880004882812,0.9538823366165161
1891,908.8829956054688,760.8231201171875,0.9880601167678833,912.9127807617188,744.1915283203125,0.9649065136909485
1892,905.0869140625,760.5916748046875,0.9975876212120056,912.7278442382812,744.0993041992188,0.9616117477416992
1893,904.779052734375,756.9287719726562,1.0023518800735474,909.2034301757812,740.5426635742188,0.9697948694229126
1894,904.5933227539062,756.7633666992188,0.9869802594184875,908.712890625,740.115478515625,0.9703884124755859
1895,900.8546752929688,756.4633178710938,0.9941933155059814,908.489990234375,739.8575439453125,0.9635879397392273
1896,900.7808227539062,752.7859497070312,1.0020478963851929,905.2407836914062,736.2816162109375,0.9704606533050537
1897,900.2880859375,752.6864013671875,0.986354649066925,904.4395751953125,735.9780883789062,0.9664118885993958
1898,896.8307495117188,752.3062133789062,0.9899091720581055,904.5646362304688,735.752197265625,0.9556429982185364
1899,896.5755615234375,748.837890625,0.9967539310455322,904.0404663085938,732.2926025390625,0.9759737253189087
1900,896.3543701171875,748.5808715820312,0.9795770049095154,900.6571044921875,728.9603881835938,0.9666080474853516
1901,892.5573120117188,747.9892578125,0.9784585237503052,900.6996459960938,731.6666259765625,0.9572973847389221
1902,892.6333618164062,744.3450927734375,0.9937475323677063,900.3455810546875,727.8223266601562,0.9759968519210815
1903,892.396240234375,740.8859252929688,1.0051934719085693,899.9006958007812,724.6367797851562,0.9776841998100281
1904,892.23046875,740.7244262695312,0.984734058380127,896.6128540039062,724.14208984375,0.9686223268508911
1905,888.6759033203125,740.2980346679688,0.9934160113334656,896.7677612304688,723.8350219726562,0.9641478061676025
1906,888.6575317382812,736.9161376953125,0.9999836683273315,896.4025268554688,720.429443359375,0.9710387587547302
1907,888.3331298828125,736.6375732421875,0.9928363561630249,895.9766845703125,720.033447265625,0.9665074944496155
1908,888.1732788085938,732.9841918945312,1.0033936500549316,895.62939453125,716.5812377929688,0.9730575084686279
1909,888.2250366210938,732.5306396484375,0.9775364995002747,892.5951538085938,715.9481201171875,0.9617074728012085
1910,884.5195922851562,732.5164184570312,0.9850399494171143,892.4620361328125,716.0189208984375,0.9659032225608826
1911,884.5012817382812,729.032958984375,1.0042383670806885,892.2098388671875,712.5596923828125,0.9796444773674011
1912,884.486572265625,728.6763916015625,0.9857486486434937,891.9135131835938,711.95166015625,0.9609848260879517
1913,884.3114624023438,724.9949340820312,0.9982976913452148,888.7443237304688,708.4957275390625,0.9706158638000488
1914,884.3175048828125,724.8677978515625,0.982710063457489,888.6029052734375,708.1737060546875,0.9695161581039429
1915,880.7670288085938,724.3382568359375,0.9726688265800476,888.9144897460938,708.0681762695312,0.9800965785980225
1916,880.8546752929688,720.593017578125,0.9768291711807251,888.8478393554688,704.43798828125,0.9793339371681213
1917,884.299560546875,720.4968872070312,0.984113335609436,888.7138061523438,703.7715454101562,0.9608760476112366
1918,884.5097045898438,717.0047607421875,0.9934825301170349,888.87646484375,700.381591796875,0.973469614982605
1919,884.4252319335938,716.7216796875,0.9922049045562744,891.8516845703125,700.0256958007812,0.9684562087059021
1920,884.3541259765625,716.5415649414062,0.9933686256408691,891.7899169921875,699.8919067382812,0.9567896127700806
1921,884.3450927734375,712.8569946289062,0.9961420893669128,891.7633666992188,696.219482421875,0.9676080346107483
1922,884.4461669921875,712.5753784179688,0.9925285577774048,891.8282470703125,695.8809814453125,0.9607899785041809
1923,884.3258056640625,708.9644775390625,1.0072506666183472,891.8115844726562,692.5547485351562,0.9735394716262817
1924,884.4254150390625,708.7340698242188,0.9930643439292908,891.8707885742188,692.15478515625,0.9685969352722168
1925,884.2632446289062,708.4600830078125,0.991864025592804,891.8245239257812,691.8399658203125,0.9682316184043884
1926,880.8331298828125,708.2421875,0.9727800488471985,889.0986938476562,691.9920043945312,0.9611262679100037
1927,880.748291015625,704.6138305664062,0.9710509181022644,889.139404296875,688.5442504882812,0.9713514447212219
1928,880.7117309570312,704.6029663085938,0.971441924571991,888.970947265625,688.4110717773438,0.9657418131828308
1929,884.1806640625,704.4756469726562,0.9942491054534912,891.7305908203125,687.8225708007812,0.9624731540679932
1930,884.2197875976562,704.452392578125,0.9960782527923584,891.7040405273438,684.8612060546875,0.9472694993019104
1931,884.1912231445312,704.3404541015625,0.9987584948539734,891.7477416992188,687.7218017578125,0.9498577117919922
1932,884.24560546875,704.2330322265625,0.995795726776123,891.7744750976562,687.67431640625,0.9538951516151428
1933,884.20458984375,700.8867797851562,1.0013716220855713,891.7556762695312,684.2266845703125,0.9579481482505798
1934,884.1829833984375,700.6895751953125,0.9953972697257996,891.6854248046875,681.1134033203125,0.9468203783035278
1935,884.0947265625,700.3892822265625,0.9953690767288208,891.649658203125,680.8673095703125,0.9466906189918518
1936,884.1342163085938,700.292236328125,0.9926461577415466,891.6622314453125,683.6859741210938,0.9470943808555603
1937,884.14404296875,696.5816650390625,0.9976313710212708,891.77783203125,680.0858154296875,0.9674010276794434
1938,884.1712646484375,696.41748046875,0.9951331615447998,891.788330078125,679.8280029296875,0.9580167531967163
1939,880.6871948242188,696.1926879882812,0.9798657298088074,889.212158203125,680.1221923828125,0.9613121151924133
1940,884.130859375,696.3321533203125,0.9892367720603943,891.6625366210938,676.78173828125,0.9475735425949097
1941,880.67724609375,692.5355834960938,0.9793914556503296,889.2523803710938,676.5713500976562,0.9669593572616577
1942,880.67041015625,692.1722412109375,0.9776011109352112,889.2079467773438,676.2049560546875,0.9667355418205261
1943,880.6376342773438,692.0487060546875,0.9780460000038147,889.1174926757812,676.0438232421875,0.9668835997581482
1944,877.5960083007812,688.3629150390625,0.9721022248268127,889.2644653320312,672.81005859375,0.9739611744880676
1945,877.6823120117188,688.226318359375,0.9755622148513794,889.3212890625,672.5546264648438,0.9764370918273926
1946,880.592529296875,688.3780517578125,0.9746596217155457,889.2771606445312,672.5498657226562,0.9766242504119873
1947,884.1077880859375,688.266357421875,0.9922468662261963,891.8277587890625,672.0427856445312,0.9675511121749878
1948,884.205322265625,688.1356201171875,0.9908914566040039,891.8196411132812,671.8204956054688,0.9630687236785889
1949,884.2588500976562,688.1982421875,0.9854615330696106,891.7959594726562,671.8430786132812,0.9555284976959229
1950,884.3992309570312,688.0325927734375,0.9832497835159302,888.9346923828125,671.5650024414062,0.9512527585029602
1951,884.298583984375,684.5338745117188,0.9936760067939758,891.8814086914062,668.5926513671875,0.9623122811317444
1952,884.2039794921875,684.7052001953125,1.0000275373458862,891.8186645507812,668.5370483398438,0.9645673036575317
1953,884.3870849609375,684.7352294921875,0.9904630184173584,888.986328125,668.4080200195312,0.9601958990097046
1954,884.3671264648438,684.68408203125,0.9886944890022278,888.9747924804688,668.343505859375,0.9562352895736694
1955,884.383056640625,684.6426391601562,0.9882219433784485,888.9427490234375,668.28271484375,0.9562968015670776
1956,884.2122802734375,684.551513671875,0.9885032773017883,888.8064575195312,668.1778564453125,0.9527334570884705
1957,,,,,,
1958,,,0.9876131415367126,,,0.9522048830986023
1959,884.27099609375,684.1766967773438,0.9891244173049927,888.7548217773438,667.7330322265625,0.9488744735717773
1960,880.6751098632812,680.6305541992188,0.9909524917602539,889.2122192382812,664.9385986328125,0.9872466921806335
1961,880.566162109375,680.6527709960938,0.987811267375946,889.1557006835938,664.924072265625,0.9824832081794739
1962,880.592041015625,680.674560546875,0.9858534932136536,889.2020874023438,664.9428100585938,0.9799241423606873
1963,880.5829467773438,680.664794921875,0.9848546385765076,889.2112426757812,664.939697265625,0.9793558716773987
1964,880.6307983398438,680.6072387695312,0.9856643676757812,889.2698974609375,664.8663940429688,0.978655993938446
1965,884.1458129882812,684.0912475585938,0.9858958721160889,891.6723022460938,667.5169677734375,0.9466010928153992
1966,880.619873046875,680.5977783203125,0.9870269298553467,889.3269653320312,664.830810546875,0.9773901104927063
1967,880.6342163085938,680.5230712890625,0.9852171540260315,889.3143310546875,664.743896484375,0.9743050336837769
1968,880.66162109375,680.51611328125,0.9846014976501465,889.320068359375,664.6997680664062,0.9739921689033508
1969,880.64892578125,680.529541015625,0.9818761944770813,889.2516479492188,664.697021484375,0.9705386161804199
1970,880.7147216796875,680.4022827148438,0.9806293249130249,889.3546142578125,664.5693969726562,0.9755251407623291
1971,883.97900390625,680.5087890625,0.9979055523872375,891.8598022460938,664.1700439453125,0.9788345098495483
1972,884.0264892578125,680.4692993164062,0.9974681735038757,891.9148559570312,664.0989990234375,0.9805740118026733
1973,884.1281127929688,680.44482421875,0.9960521459579468,891.9609985351562,664.044189453125,0.977825939655304
1974,884.1474609375,680.3020629882812,0.9973556399345398,892.0237426757812,663.92529296875,0.9828064441680908
1975,884.1935424804688,680.29736328125,0.9943873882293701,892.0645751953125,663.9154052734375,0.9814799427986145
1976,884.1466064453125,680.2333374023438,0.9933637380599976,892.0946655273438,663.876708984375,0.9812937378883362
1977,884.1364135742188,680.21484375,0.9902675747871399,892.1199951171875,663.8825073242188,0.9784984588623047
1978,884.1586303710938,680.1401977539062,0.9891452193260193,892.1224365234375,663.7781982421875,0.9763370156288147
1979,884.1378784179688,680.0939331054688,0.9875418543815613,892.0953979492188,663.7152099609375,0.9718906283378601
1980,884.2537231445312,680.1781005859375,0.9866980314254761,892.1405029296875,663.7671508789062,0.9675426483154297
1981,884.3206176757812,680.1650390625,0.9857783913612366,892.1162719726562,663.7311401367188,0.9590038657188416
1982,,,,,,
1983,,,1.0113533735275269,,,0.9849836230278015
1984,,,,,,
1985,,,1.0065985918045044,,,0.9848514795303345
1986,884.6888427734375,676.5177001953125,1.0073037147521973,892.59130859375,660.6063842773438,0.9803234934806824
1987,,,,,,
1988,,,0.9750109314918518,,,0.9487580060958862
1989,968.4651489257812,676.2893676757812,0.9789317846298218,967.50732421875,660.1425170898438,0.9530442357063293
1990,,,1.0002025365829468,,,0.9803653359413147
1991,884.7451782226562,676.117431640625,0.9995608925819397,892.9542846679688,660.271484375,0.9776900410652161
1992,,,0.9723002910614014,,,0.9725147485733032
1993,984.759765625,676.64404296875,0.9693047404289246,984.3556518554688,659.7279052734375,0.9606961011886597
1994,991.3294677734375,676.7627563476562,0.9528115391731262,984.0824584960938,660.0057983398438,0.9799802303314209
1995,,,0.9859352707862854,,,0.924692690372467
1996,968.6678466796875,679.8230590820312,0.982134222984314,967.7316284179688,664.1639404296875,0.9190943241119385
1997,976.3875732421875,683.41943359375,0.9922560453414917,968.2224731445312,667.3750610351562,0.9809260964393616
1998,976.31591796875,683.8825073242188,0.9856484532356262,968.3770141601562,667.86279296875,0.976959228515625
1999,,,,,,
2000,,,,,,
2001,,,,,,
2002,,,,,,
2003,,,,,,
2004,,,,,,
2005,,,,,,
2006,,,,,,
2007,,,,,,
2008,,,,,,
2009,,,,,,
2010,,,,,,
2011,,,,,,
2012,,,,,,
2013,,,,,,
2014,,,,,,
2015,,,,,,
2016,,,,,,
2017,,,,,,
2018,,,0.9461804032325745,,,0.9420711994171143
2019,992.3134155273438,695.4224243164062,0.9399319887161255,976.9302368164062,680.0266723632812,0.951543927192688
2020,992.388916015625,695.6878051757812,0.9472819566726685,976.96337890625,680.3370361328125,0.953650951385498
2021,992.6593017578125,693.0906372070312,0.952168345451355,977.0036010742188,680.7456665039062,0.9550452828407288
2022,992.7022094726562,693.1339111328125,0.9527575373649597,977.0697021484375,680.8302612304688,0.9549834728240967
2023,993.0173950195312,695.849609375,0.963678240776062,980.8121948242188,680.5723876953125,0.9291868209838867
2024,992.6597900390625,696.1099853515625,0.9487729072570801,977.2765502929688,680.912353515625,0.9652014374732971
2025,996.083984375,693.0336303710938,0.9684620499610901,980.6634521484375,680.7830810546875,0.943714439868927
2026,996.0585327148438,693.1096801757812,0.9643409252166748,980.6652221679688,680.83349609375,0.9444209933280945
2027,996.1065063476562,696.202392578125,0.9569631814956665,980.8530883789062,681.0366821289062,0.9466639757156372
2028,996.1766357421875,696.3343505859375,0.9600886106491089,981.0401000976562,681.1016845703125,0.9490320682525635
2029,995.948974609375,696.4801635742188,0.9568271636962891,980.8876342773438,684.224853515625,0.9403738379478455
2030,993.0718383789062,699.5,0.9570340514183044,980.8412475585938,684.25927734375,0.9404481649398804
2031,995.943603515625,696.7540283203125,0.9549719095230103,980.8139038085938,684.4461669921875,0.9399960041046143
2032,993.06787109375,699.8623046875,0.9568415880203247,980.8945922851562,684.6372680664062,0.9339072108268738
2033,993.19970703125,700.018310546875,0.9623971581459045,981.1276245117188,684.7508544921875,0.9370893239974976
2034,993.306884765625,700.1062622070312,0.9672766327857971,981.3357543945312,684.8164672851562,0.9384945034980774
2035,993.3679809570312,700.2318725585938,0.9679365158081055,981.4671630859375,684.8241577148438,0.9463963508605957
2036,996.939208984375,700.2383422851562,0.9692093133926392,985.0237426757812,684.7206420898438,0.9375004768371582
2037,997.0387573242188,700.2671508789062,0.9688737988471985,985.0530395507812,684.7711791992188,0.9484452605247498
2038,997.16943359375,700.3060302734375,0.9662798643112183,985.0514526367188,684.8773803710938,0.9592493176460266
2039,997.2111206054688,700.4061889648438,0.969103991985321,985.1025390625,684.9619750976562,0.9609166383743286
2040,997.1883544921875,700.5441284179688,0.9779624938964844,985.128662109375,685.0533447265625,0.9588563442230225
2041,,,0.9838008880615234,,,0.9517254829406738
2042,973.0844116210938,704.2203979492188,0.9792326092720032,964.87109375,687.7876586914062,0.9487853646278381
2043,,,0.9871047139167786,,,0.9484621286392212
2044,997.2574462890625,703.9136352539062,0.9851530194282532,985.5077514648438,688.04541015625,0.9539614319801331
